Gene_ID,mean,lower,upper,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,gene_symbol
ENSG00000206190,5.152381127440483e-4,0,0.010873127313836177,55.192428971778526,1.142987609878272,0.4082753196520462,2.7995510746336234,0.005117372023143871,0.06347073855007414,Sí,
ENSG00000206530,4.2740974735962906e-4,0,0.008446089966997722,355.00840055043017,-1.0644988647879916,0.2910056731385825,-3.6580003864084696,2.5419066374734897e-4,0.008152502247560178,Sí,
ENSG00000210082,-1.1331668723409938e-4,0,0,2014675.0776999218,-2.5056104751047545,0.8600351300971275,-2.9133815438699404,0.003575374565505632,0.05090766879480403,Sí,
ENSG00000211459,-1.2808858665792535e-5,-0.010873127313836177,0.012300225273777115,367098.3058156128,-3.3635529648074174,0.9538381722073926,-3.5263350354530387,4.213535689236514e-4,0.011718550133670777,Sí,
ENSG00000211592,5.06904779410715e-4,0,0.010873127313836177,81890.3046783736,3.605518097497272,0.6927702049350108,5.204493599483696,1.9452632847241288e-7,3.496151965781073e-5,Sí,
ENSG00000211598,9.510066451910781e-4,0,0.013591409142295225,3991.799244351386,3.874975040863013,0.7204788815259766,5.37833257882008,7.517884631723481e-8,1.6849790602231063e-5,Sí,
ENSG00000211599,2.2901432684915114e-4,0,0.0025,22.52679839084327,4.317846273573893,1.2448363606180224,3.4686055213154416,5.231670264609301e-4,0.01378541496695322,Sí,
ENSG00000211611,7.498301957830514e-4,0,0.01596990574219679,96.90377329951853,3.7174425975319005,0.671273358398435,5.537896821052458,3.0612550986812316e-8,8.33142441213945e-6,Sí,
ENSG00000211625,-2.3038129370579456e-4,-0.0038124999999999964,0,136.31906706435498,3.401942837329772,1.0542963933405156,3.2267423646881586,0.0012520814277474342,0.025430067462704018,Sí,
ENSG00000211632,-1.2310523275715966e-4,-0.0025,0.0025,58.601851691050555,3.2724819523940236,1.0257492068734715,3.190333397740264,0.0014210874995865626,0.02759749026974883,Sí,
ENSG00000211637,6.407242978821603e-4,0,0.010873127313836177,533.5234599042045,3.4169009589774513,0.9135434713794683,3.7402718819914114,1.8382131089315524e-4,0.006461217331781366,Sí,
